,Day,Date,team,team_opp,season,score,score_opp,home,result,Squad,# Pl,Age,MP,Starts,Gls,Ast,G+A,G-PK,PK,PKatt,Gls90,Ast90,G+A90,G-PK90,G+A-PK,Min%,Subs,Mn/Sub,PPM,onG,onGA,+/-,# Pl,Min,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,SoT,SoT/90,G/SoT,Fls,Squad_opp,# Pl_opp,Age_opp,MP_opp,Starts_opp,Gls_opp,Ast_opp,G+A_opp,G-PK_opp,PK_opp,PKatt_opp,Gls90_opp,Ast90_opp,G+A90_opp,G-PK90_opp,G+A-PK_opp,season_opp,Min%_opp,Subs_opp,Mn/Sub_opp,PPM_opp,onG_opp,onGA_opp,+/-_opp,# Pl_opp,Min_opp,GA_opp,GA90_opp,SoTA_opp,Saves_opp,Save%_opp,W_opp,D_opp,L_opp,CS_opp,CS%_opp,SoT_opp,SoT/90_opp,G/SoT_opp,Fls_opp
1268,Wed,2015-09-30,Real Madrid,Malm̦,2015,2,0,0,1,Real Madrid,22,26.7,13,143,27,17,44,25,2,0,2.03,1.27,3.3,1.87,3.15,100,36,0,2.31,28,6,22,2,1200,6,0.45,50,44,88.0,9,3,1,10,76.9,94,7.05,0.27,142,Malm̦,19,26.8,12,66,1,1,2,1,0,2,0.17,0.17,0.33,0.17,0.33,2015,100,15,0,1.08,9,26,-17,1,540,21,3.5,54,33,61.1,4,1,7,1,8.3,18,3.0,0.06,69
1269,Wed,2015-09-30,M'Gladbach,Manchester City,2015,1,2,1,0,M'Gladbach,21,25.4,6,66,8,8,16,8,0,1,1.33,1.33,2.67,1.33,2.67,100,16,0,0.83,8,12,-4,1,540,12,2.0,32,20,62.5,1,2,3,1,16.7,31,5.17,0.26,76,Manchester City,22,28.4,12,132,16,13,29,15,1,1,1.33,1.08,2.42,1.25,2.33,2015,100,33,0,1.75,18,12,6,2,1080,12,1.0,60,48,80.0,6,3,3,3,25.0,51,4.25,0.29,156
1270,Wed,2015-09-30,Atl̩tico Madrid,Benfica,2015,1,2,1,0,Atl̩tico Madrid,23,26.3,13,143,16,13,29,15,1,1,1.17,0.95,2.12,1.1,2.05,100,36,0,1.69,17,8,9,1,1230,8,0.59,61,53,86.9,6,4,3,8,61.5,77,5.63,0.19,156,Benfica,25,26.6,10,110,15,12,27,15,0,0,1.5,1.2,2.7,1.5,2.7,2015,100,29,0,1.7,15,12,3,2,900,12,1.2,50,38,76.0,5,2,3,2,20.0,53,5.3,0.28,137
1271,Wed,2015-09-30,Malm̦,Real Madrid,2015,0,2,1,0,Malm̦,19,26.8,12,66,1,1,2,1,0,2,0.17,0.17,0.33,0.17,0.33,100,15,0,1.08,9,26,-17,1,540,21,3.5,54,33,61.1,4,1,7,1,8.3,18,3.0,0.06,69,Real Madrid,22,26.7,13,143,27,17,44,25,2,0,2.03,1.27,3.3,1.87,3.15,2015,100,36,0,2.31,28,6,22,2,1200,6,0.45,50,44,88.0,9,3,1,10,76.9,94,7.05,0.27,142
1272,Wed,2015-09-30,Juventus,Sevilla,2015,2,0,1,1,Juventus,20,28.7,8,88,10,7,17,10,0,0,1.2,0.84,2.04,1.2,2.04,100,21,0,1.5,10,9,1,1,750,9,1.08,36,27,75.0,3,3,2,3,37.5,45,5.4,0.22,105,Sevilla,19,27.0,6,66,8,4,12,5,3,4,1.33,0.67,2.0,0.83,1.5,2015,100,18,0,1.0,8,11,-3,1,540,11,1.83,46,35,76.1,2,0,4,2,33.3,24,4.0,0.21,56
1273,Wed,2015-09-30,CSKA Moscow,PSV Eindhoven,2015,3,2,1,1,CSKA Moscow,19,28.0,10,66,5,3,8,2,3,4,0.83,0.5,1.33,0.33,0.83,100,14,0,1.1,14,16,-2,1,540,9,1.5,39,30,76.9,3,2,5,0,0.0,19,3.17,0.11,57,PSV Eindhoven,22,24.1,8,88,8,8,16,8,0,1,0.96,0.96,1.92,0.96,1.92,2015,100,20,0,1.5,8,7,1,1,750,7,0.84,40,33,82.5,3,3,2,4,50.0,29,3.48,0.28,99
1274,Wed,2015-09-30,Wolfsburg,Manchester Utd,2015,1,2,0,0,Wolfsburg,22,27.0,10,110,14,10,24,13,1,1,1.4,1.0,2.4,1.3,2.3,100,30,0,2.1,15,11,4,2,900,11,1.1,53,42,79.2,7,0,3,5,50.0,46,4.6,0.28,104,Manchester Utd,23,25.6,8,66,6,5,11,5,1,1,1.0,0.83,1.83,0.83,1.67,2015,100,18,0,1.75,14,8,6,1,540,7,1.17,28,21,75.0,4,2,2,2,25.0,33,5.5,0.15,76
1275,Wed,2015-09-30,Sevilla,Juventus,2015,0,2,0,0,Sevilla,19,27.0,6,66,8,4,12,5,3,4,1.33,0.67,2.0,0.83,1.5,100,18,0,1.0,8,11,-3,1,540,11,1.83,46,35,76.1,2,0,4,2,33.3,24,4.0,0.21,56,Juventus,20,28.7,8,88,10,7,17,10,0,0,1.2,0.84,2.04,1.2,2.04,2015,100,21,0,1.5,10,9,1,1,750,9,1.08,36,27,75.0,3,3,2,3,37.5,45,5.4,0.22,105
1276,Wed,2015-09-30,Benfica,Atl̩tico Madrid,2015,2,1,0,1,Benfica,25,26.6,10,110,15,12,27,15,0,0,1.5,1.2,2.7,1.5,2.7,100,29,0,1.7,15,12,3,2,900,12,1.2,50,38,76.0,5,2,3,2,20.0,53,5.3,0.28,137,Atl̩tico Madrid,23,26.3,13,143,16,13,29,15,1,1,1.17,0.95,2.12,1.1,2.05,2015,100,36,0,1.69,17,8,9,1,1230,8,0.59,61,53,86.9,6,4,3,8,61.5,77,5.63,0.19,156
1277,Wed,2015-09-30,Shakhtar,Paris S-G,2015,0,3,1,0,Shakhtar,22,27.5,10,66,7,4,11,5,2,2,1.17,0.67,1.83,0.83,1.5,100,17,0,1.1,13,16,-3,2,540,14,2.33,38,24,63.2,3,2,5,1,10.0,26,4.33,0.19,68,Paris S-G,21,27.9,10,110,17,15,32,17,0,1,1.7,1.5,3.2,1.7,3.2,2015,100,26,0,2.0,18,6,12,1,900,6,0.6,40,34,85.0,6,2,2,5,50.0,52,5.2,0.33,115
1278,Wed,2015-09-30,FC Astana,Galatasaray,2015,2,2,1,2,FC Astana,21,26.9,12,66,3,3,6,3,0,0,0.5,0.5,1.0,0.5,1.0,100,18,0,1.25,14,17,-3,1,540,11,1.83,47,36,76.6,3,6,3,1,8.3,25,4.17,0.12,77,Galatasaray,19,29.2,6,66,5,4,9,4,1,1,0.83,0.67,1.5,0.67,1.33,2015,100,17,0,0.83,6,10,-4,1,540,10,1.67,48,38,79.2,1,2,3,0,0.0,27,4.5,0.15,71
1279,Wed,2015-09-30,Galatasaray,FC Astana,2015,2,2,0,2,Galatasaray,19,29.2,6,66,5,4,9,4,1,1,0.83,0.67,1.5,0.67,1.33,100,17,0,0.83,6,10,-4,1,540,10,1.67,48,38,79.2,1,2,3,0,0.0,27,4.5,0.15,71,FC Astana,21,26.9,12,66,3,3,6,3,0,0,0.5,0.5,1.0,0.5,1.0,2015,100,18,0,1.25,14,17,-3,1,540,11,1.83,47,36,76.6,3,6,3,1,8.3,25,4.17,0.12,77
1280,Wed,2015-09-30,Paris S-G,Shakhtar,2015,3,0,0,1,Paris S-G,21,27.9,10,110,17,15,32,17,0,1,1.7,1.5,3.2,1.7,3.2,100,26,0,2.0,18,6,12,1,900,6,0.6,40,34,85.0,6,2,2,5,50.0,52,5.2,0.33,115,Shakhtar,22,27.5,10,66,7,4,11,5,2,2,1.17,0.67,1.83,0.83,1.5,2015,100,17,0,1.1,13,16,-3,2,540,14,2.33,38,24,63.2,3,2,5,1,10.0,26,4.33,0.19,68
1281,Wed,2015-09-30,PSV Eindhoven,CSKA Moscow,2015,2,3,0,0,PSV Eindhoven,22,24.1,8,88,8,8,16,8,0,1,0.96,0.96,1.92,0.96,1.92,100,20,0,1.5,8,7,1,1,750,7,0.84,40,33,82.5,3,3,2,4,50.0,29,3.48,0.28,99,CSKA Moscow,19,28.0,10,66,5,3,8,2,3,4,0.83,0.5,1.33,0.33,0.83,2015,100,14,0,1.1,14,16,-2,1,540,9,1.5,39,30,76.9,3,2,5,0,0.0,19,3.17,0.11,57
1282,Wed,2015-09-30,Manchester Utd,Wolfsburg,2015,2,1,1,1,Manchester Utd,23,25.6,8,66,6,5,11,5,1,1,1.0,0.83,1.83,0.83,1.67,100,18,0,1.75,14,8,6,1,540,7,1.17,28,21,75.0,4,2,2,2,25.0,33,5.5,0.15,76,Wolfsburg,22,27.0,10,110,14,10,24,13,1,1,1.4,1.0,2.4,1.3,2.3,2015,100,30,0,2.1,15,11,4,2,900,11,1.1,53,42,79.2,7,0,3,5,50.0,46,4.6,0.28,104
1283,Wed,2015-09-30,Manchester City,M'Gladbach,2015,2,1,0,1,Manchester City,22,28.4,12,132,16,13,29,15,1,1,1.33,1.08,2.42,1.25,2.33,100,33,0,1.75,18,12,6,2,1080,12,1.0,60,48,80.0,6,3,3,3,25.0,51,4.25,0.29,156,M'Gladbach,21,25.4,6,66,8,8,16,8,0,1,1.33,1.33,2.67,1.33,2.67,2015,100,16,0,0.83,8,12,-4,1,540,12,2.0,32,20,62.5,1,2,3,1,16.7,31,5.17,0.26,76
1284,Tue,2015-10-20,Arsenal,Bayern Munich,2015,2,0,1,1,Arsenal,24,27.2,8,88,13,12,25,12,1,1,1.62,1.5,3.12,1.5,3.0,100,24,0,1.13,13,15,-2,2,720,15,1.87,49,34,69.4,3,0,5,3,37.5,42,5.25,0.29,84,Bayern Munich,23,26.8,12,132,30,21,51,29,1,0,2.43,1.7,4.14,2.35,4.05,2015,100,32,0,2.17,30,11,19,2,1110,11,0.89,66,55,83.3,8,2,2,5,41.7,103,8.35,0.28,134
1285,Tue,2015-10-20,Porto,Maccabi Tel Aviv,2015,2,0,1,1,Porto,18,25.9,6,66,9,7,16,9,0,0,1.5,1.17,2.67,1.5,2.67,100,18,0,1.67,9,8,1,1,540,8,1.33,34,26,76.5,3,1,2,1,16.7,28,4.67,0.32,88,Maccabi Tel Aviv,20,26.8,12,66,1,0,1,0,1,1,0.17,0.0,0.17,0.0,0.0,2015,100,18,0,0.67,13,24,-11,1,540,16,2.67,53,37,69.8,2,2,8,0,0.0,12,2.0,0.0,78
1286,Tue,2015-10-20,Leverkusen,Roma,2015,4,4,1,2,Leverkusen,18,24.1,8,66,13,9,22,11,2,2,2.17,1.5,3.67,1.83,3.33,100,17,0,1.13,16,13,3,1,540,12,2.0,40,28,70.0,2,3,3,0,0.0,42,7.0,0.26,86,Roma,24,26.0,8,88,11,8,19,10,1,2,1.37,1.0,2.37,1.25,2.25,2015,100,23,0,0.75,11,20,-9,2,720,22,2.75,58,36,62.1,1,3,4,1,12.5,43,5.37,0.23,90
1287,Tue,2015-10-20,Dinamo Zagreb,Olympiacos,2015,0,1,1,0,Dinamo Zagreb,20,26.3,12,66,3,2,5,3,0,0,0.5,0.33,0.83,0.5,0.83,100,18,0,1.25,17,21,-4,1,540,14,2.33,44,30,68.2,4,3,5,0,0.0,15,2.5,0.2,69,Olympiacos,18,25.9,6,66,5,5,10,5,0,1,0.83,0.83,1.67,0.83,1.67,2015,100,18,0,1.5,6,13,-7,1,540,13,2.17,46,33,71.7,3,0,3,1,16.7,24,4.0,0.21,66
1288,Tue,2015-10-20,Valencia,Gent,2015,2,1,1,1,Valencia,22,24.6,8,66,3,2,5,3,0,0,0.5,0.33,0.83,0.5,0.83,100,18,0,1.13,9,12,-3,1,540,9,1.5,33,24,72.7,3,0,5,1,12.5,20,3.33,0.15,87,Gent,18,25.9,8,88,10,7,17,9,1,1,1.25,0.87,2.12,1.13,2.0,2015,100,22,0,1.25,10,11,-1,1,720,11,1.37,36,25,69.4,3,1,4,1,12.5,38,4.75,0.24,126
1289,Tue,2015-10-20,BATE Borisov,Barcelona,2015,0,2,1,0,BATE Borisov,20,26.2,12,66,5,5,10,5,0,0,0.83,0.83,1.67,0.83,1.67,100,18,0,1.33,11,16,-5,1,540,12,2.0,45,33,73.3,4,4,4,1,8.3,16,2.67,0.31,83,Barcelona,25,27.1,10,112,22,17,39,20,2,2,2.2,1.7,3.9,2.0,3.7,2015,100,24,0,2.3,22,8,14,1,900,8,0.8,46,38,82.6,7,2,1,3,30.0,64,6.4,0.31,112
1290,Tue,2015-10-20,Zenit,Lyon,2015,3,1,1,1,Zenit,24,28.4,8,88,14,13,27,14,0,0,1.75,1.62,3.38,1.75,3.38,100,24,0,1.88,14,9,5,2,720,9,1.13,40,31,77.5,5,0,3,2,25.0,36,4.5,0.39,125,Lyon,21,25.9,6,66,5,5,10,5,0,1,0.83,0.83,1.67,0.83,1.67,2015,100,18,0,0.67,5,9,-4,1,540,9,1.5,37,28,75.7,1,1,4,1,16.7,30,5.0,0.17,99
1291,Tue,2015-10-20,Dynamo Kyiv,Chelsea,2015,0,0,1,2,Dynamo Kyiv,21,27.2,8,88,9,4,13,8,1,1,1.13,0.5,1.62,1.0,1.5,100,22,0,1.5,9,7,2,2,720,7,0.87,33,26,78.8,3,3,2,5,62.5,36,4.5,0.22,132,Chelsea,21,26.6,8,88,13,7,20,12,1,2,1.62,0.87,2.5,1.5,2.37,2015,100,19,0,1.63,15,7,8,2,720,7,0.87,33,26,78.8,4,1,3,4,50.0,45,5.63,0.27,113
1292,Tue,2015-10-20,Lyon,Zenit,2015,1,3,0,0,Lyon,21,25.9,6,66,5,5,10,5,0,1,0.83,0.83,1.67,0.83,1.67,100,18,0,0.67,5,9,-4,1,540,9,1.5,37,28,75.7,1,1,4,1,16.7,30,5.0,0.17,99,Zenit,24,28.4,8,88,14,13,27,14,0,0,1.75,1.62,3.38,1.75,3.38,2015,100,24,0,1.88,14,9,5,2,720,9,1.13,40,31,77.5,5,0,3,2,25.0,36,4.5,0.39,125
1293,Tue,2015-10-20,Chelsea,Dynamo Kyiv,2015,0,0,0,2,Chelsea,21,26.6,8,88,13,7,20,12,1,2,1.62,0.87,2.5,1.5,2.37,100,19,0,1.63,15,7,8,2,720,7,0.87,33,26,78.8,4,1,3,4,50.0,45,5.63,0.27,113,Dynamo Kyiv,21,27.2,8,88,9,4,13,8,1,1,1.13,0.5,1.62,1.0,1.5,2015,100,22,0,1.5,9,7,2,2,720,7,0.87,33,26,78.8,3,3,2,5,62.5,36,4.5,0.22,132
1294,Tue,2015-10-20,Barcelona,BATE Borisov,2015,2,0,0,1,Barcelona,25,27.1,10,112,22,17,39,20,2,2,2.2,1.7,3.9,2.0,3.7,100,24,0,2.3,22,8,14,1,900,8,0.8,46,38,82.6,7,2,1,3,30.0,64,6.4,0.31,112,BATE Borisov,20,26.2,12,66,5,5,10,5,0,0,0.83,0.83,1.67,0.83,1.67,2015,100,18,0,1.33,11,16,-5,1,540,12,2.0,45,33,73.3,4,4,4,1,8.3,16,2.67,0.31,83
1295,Tue,2015-10-20,Gent,Valencia,2015,1,2,0,0,Gent,18,25.9,8,88,10,7,17,9,1,1,1.25,0.87,2.12,1.13,2.0,100,22,0,1.25,10,11,-1,1,720,11,1.37,36,25,69.4,3,1,4,1,12.5,38,4.75,0.24,126,Valencia,22,24.6,8,66,3,2,5,3,0,0,0.5,0.33,0.83,0.5,0.83,2015,100,18,0,1.13,9,12,-3,1,540,9,1.5,33,24,72.7,3,0,5,1,12.5,20,3.33,0.15,87
1296,Tue,2015-10-20,Olympiacos,Dinamo Zagreb,2015,1,0,0,1,Olympiacos,18,25.9,6,66,5,5,10,5,0,1,0.83,0.83,1.67,0.83,1.67,100,18,0,1.5,6,13,-7,1,540,13,2.17,46,33,71.7,3,0,3,1,16.7,24,4.0,0.21,66,Dinamo Zagreb,20,26.3,12,66,3,2,5,3,0,0,0.5,0.33,0.83,0.5,0.83,2015,100,18,0,1.25,17,21,-4,1,540,14,2.33,44,30,68.2,4,3,5,0,0.0,15,2.5,0.2,69
1297,Tue,2015-10-20,Roma,Leverkusen,2015,4,4,0,2,Roma,24,26.0,8,88,11,8,19,10,1,2,1.37,1.0,2.37,1.25,2.25,100,23,0,0.75,11,20,-9,2,720,22,2.75,58,36,62.1,1,3,4,1,12.5,43,5.37,0.23,90,Leverkusen,18,24.1,8,66,13,9,22,11,2,2,2.17,1.5,3.67,1.83,3.33,2015,100,17,0,1.13,16,13,3,1,540,12,2.0,40,28,70.0,2,3,3,0,0.0,42,7.0,0.26,86
1298,Tue,2015-10-20,Maccabi Tel Aviv,Porto,2015,0,2,0,0,Maccabi Tel Aviv,20,26.8,12,66,1,0,1,0,1,1,0.17,0.0,0.17,0.0,0.0,100,18,0,0.67,13,24,-11,1,540,16,2.67,53,37,69.8,2,2,8,0,0.0,12,2.0,0.0,78,Porto,18,25.9,6,66,9,7,16,9,0,0,1.5,1.17,2.67,1.5,2.67,2015,100,18,0,1.67,9,8,1,1,540,8,1.33,34,26,76.5,3,1,2,1,16.7,28,4.67,0.32,88
1299,Tue,2015-10-20,Bayern Munich,Arsenal,2015,0,2,0,0,Bayern Munich,23,26.8,12,132,30,21,51,29,1,0,2.43,1.7,4.14,2.35,4.05,100,32,0,2.17,30,11,19,2,1110,11,0.89,66,55,83.3,8,2,2,5,41.7,103,8.35,0.28,134,Arsenal,24,27.2,8,88,13,12,25,12,1,1,1.62,1.5,3.12,1.5,3.0,2015,100,24,0,1.13,13,15,-2,2,720,15,1.87,49,34,69.4,3,0,5,3,37.5,42,5.25,0.29,84
1300,Wed,2015-10-21,Galatasaray,Benfica,2015,2,1,1,1,Galatasaray,19,29.2,6,66,5,4,9,4,1,1,0.83,0.67,1.5,0.67,1.33,100,17,0,0.83,6,10,-4,1,540,10,1.67,48,38,79.2,1,2,3,0,0.0,27,4.5,0.15,71,Benfica,25,26.6,10,110,15,12,27,15,0,0,1.5,1.2,2.7,1.5,2.7,2015,100,29,0,1.7,15,12,3,2,900,12,1.2,50,38,76.0,5,2,3,2,20.0,53,5.3,0.28,137
1301,Wed,2015-10-21,Wolfsburg,PSV Eindhoven,2015,2,0,1,1,Wolfsburg,22,27.0,10,110,14,10,24,13,1,1,1.4,1.0,2.4,1.3,2.3,100,30,0,2.1,15,11,4,2,900,11,1.1,53,42,79.2,7,0,3,5,50.0,46,4.6,0.28,104,PSV Eindhoven,22,24.1,8,88,8,8,16,8,0,1,0.96,0.96,1.92,0.96,1.92,2015,100,20,0,1.5,8,7,1,1,750,7,0.84,40,33,82.5,3,3,2,4,50.0,29,3.48,0.28,99
1302,Wed,2015-10-21,Malm̦,Shakhtar,2015,1,0,1,1,Malm̦,19,26.8,12,66,1,1,2,1,0,2,0.17,0.17,0.33,0.17,0.33,100,15,0,1.08,9,26,-17,1,540,21,3.5,54,33,61.1,4,1,7,1,8.3,18,3.0,0.06,69,Shakhtar,22,27.5,10,66,7,4,11,5,2,2,1.17,0.67,1.83,0.83,1.5,2015,100,17,0,1.1,13,16,-3,2,540,14,2.33,38,24,63.2,3,2,5,1,10.0,26,4.33,0.19,68
1303,Wed,2015-10-21,Juventus,M'Gladbach,2015,0,0,1,2,Juventus,20,28.7,8,88,10,7,17,10,0,0,1.2,0.84,2.04,1.2,2.04,100,21,0,1.5,10,9,1,1,750,9,1.08,36,27,75.0,3,3,2,3,37.5,45,5.4,0.22,105,M'Gladbach,21,25.4,6,66,8,8,16,8,0,1,1.33,1.33,2.67,1.33,2.67,2015,100,16,0,0.83,8,12,-4,1,540,12,2.0,32,20,62.5,1,2,3,1,16.7,31,5.17,0.26,76
1304,Wed,2015-10-21,Paris S-G,Real Madrid,2015,0,0,1,2,Paris S-G,21,27.9,10,110,17,15,32,17,0,1,1.7,1.5,3.2,1.7,3.2,100,26,0,2.0,18,6,12,1,900,6,0.6,40,34,85.0,6,2,2,5,50.0,52,5.2,0.33,115,Real Madrid,22,26.7,13,143,27,17,44,25,2,0,2.03,1.27,3.3,1.87,3.15,2015,100,36,0,2.31,28,6,22,2,1200,6,0.45,50,44,88.0,9,3,1,10,76.9,94,7.05,0.27,142
1305,Wed,2015-10-21,CSKA Moscow,Manchester Utd,2015,1,1,1,2,CSKA Moscow,19,28.0,10,66,5,3,8,2,3,4,0.83,0.5,1.33,0.33,0.83,100,14,0,1.1,14,16,-2,1,540,9,1.5,39,30,76.9,3,2,5,0,0.0,19,3.17,0.11,57,Manchester Utd,23,25.6,8,66,6,5,11,5,1,1,1.0,0.83,1.83,0.83,1.67,2015,100,18,0,1.75,14,8,6,1,540,7,1.17,28,21,75.0,4,2,2,2,25.0,33,5.5,0.15,76
1306,Wed,2015-10-21,Atl̩tico Madrid,FC Astana,2015,4,0,1,1,Atl̩tico Madrid,23,26.3,13,143,16,13,29,15,1,1,1.17,0.95,2.12,1.1,2.05,100,36,0,1.69,17,8,9,1,1230,8,0.59,61,53,86.9,6,4,3,8,61.5,77,5.63,0.19,156,FC Astana,21,26.9,12,66,3,3,6,3,0,0,0.5,0.5,1.0,0.5,1.0,2015,100,18,0,1.25,14,17,-3,1,540,11,1.83,47,36,76.6,3,6,3,1,8.3,25,4.17,0.12,77
1307,Wed,2015-10-21,Manchester City,Sevilla,2015,2,1,1,1,Manchester City,22,28.4,12,132,16,13,29,15,1,1,1.33,1.08,2.42,1.25,2.33,100,33,0,1.75,18,12,6,2,1080,12,1.0,60,48,80.0,6,3,3,3,25.0,51,4.25,0.29,156,Sevilla,19,27.0,6,66,8,4,12,5,3,4,1.33,0.67,2.0,0.83,1.5,2015,100,18,0,1.0,8,11,-3,1,540,11,1.83,46,35,76.1,2,0,4,2,33.3,24,4.0,0.21,56
1308,Wed,2015-10-21,Sevilla,Manchester City,2015,1,2,0,0,Sevilla,19,27.0,6,66,8,4,12,5,3,4,1.33,0.67,2.0,0.83,1.5,100,18,0,1.0,8,11,-3,1,540,11,1.83,46,35,76.1,2,0,4,2,33.3,24,4.0,0.21,56,Manchester City,22,28.4,12,132,16,13,29,15,1,1,1.33,1.08,2.42,1.25,2.33,2015,100,33,0,1.75,18,12,6,2,1080,12,1.0,60,48,80.0,6,3,3,3,25.0,51,4.25,0.29,156
1309,Wed,2015-10-21,FC Astana,Atl̩tico Madrid,2015,0,4,0,0,FC Astana,21,26.9,12,66,3,3,6,3,0,0,0.5,0.5,1.0,0.5,1.0,100,18,0,1.25,14,17,-3,1,540,11,1.83,47,36,76.6,3,6,3,1,8.3,25,4.17,0.12,77,Atl̩tico Madrid,23,26.3,13,143,16,13,29,15,1,1,1.17,0.95,2.12,1.1,2.05,2015,100,36,0,1.69,17,8,9,1,1230,8,0.59,61,53,86.9,6,4,3,8,61.5,77,5.63,0.19,156
1310,Wed,2015-10-21,Real Madrid,Paris S-G,2015,0,0,0,2,Real Madrid,22,26.7,13,143,27,17,44,25,2,0,2.03,1.27,3.3,1.87,3.15,100,36,0,2.31,28,6,22,2,1200,6,0.45,50,44,88.0,9,3,1,10,76.9,94,7.05,0.27,142,Paris S-G,21,27.9,10,110,17,15,32,17,0,1,1.7,1.5,3.2,1.7,3.2,2015,100,26,0,2.0,18,6,12,1,900,6,0.6,40,34,85.0,6,2,2,5,50.0,52,5.2,0.33,115
1311,Wed,2015-10-21,M'Gladbach,Juventus,2015,0,0,0,2,M'Gladbach,21,25.4,6,66,8,8,16,8,0,1,1.33,1.33,2.67,1.33,2.67,100,16,0,0.83,8,12,-4,1,540,12,2.0,32,20,62.5,1,2,3,1,16.7,31,5.17,0.26,76,Juventus,20,28.7,8,88,10,7,17,10,0,0,1.2,0.84,2.04,1.2,2.04,2015,100,21,0,1.5,10,9,1,1,750,9,1.08,36,27,75.0,3,3,2,3,37.5,45,5.4,0.22,105
1312,Wed,2015-10-21,Shakhtar,Malm̦,2015,0,1,0,0,Shakhtar,22,27.5,10,66,7,4,11,5,2,2,1.17,0.67,1.83,0.83,1.5,100,17,0,1.1,13,16,-3,2,540,14,2.33,38,24,63.2,3,2,5,1,10.0,26,4.33,0.19,68,Malm̦,19,26.8,12,66,1,1,2,1,0,2,0.17,0.17,0.33,0.17,0.33,2015,100,15,0,1.08,9,26,-17,1,540,21,3.5,54,33,61.1,4,1,7,1,8.3,18,3.0,0.06,69
1313,Wed,2015-10-21,PSV Eindhoven,Wolfsburg,2015,0,2,0,0,PSV Eindhoven,22,24.1,8,88,8,8,16,8,0,1,0.96,0.96,1.92,0.96,1.92,100,20,0,1.5,8,7,1,1,750,7,0.84,40,33,82.5,3,3,2,4,50.0,29,3.48,0.28,99,Wolfsburg,22,27.0,10,110,14,10,24,13,1,1,1.4,1.0,2.4,1.3,2.3,2015,100,30,0,2.1,15,11,4,2,900,11,1.1,53,42,79.2,7,0,3,5,50.0,46,4.6,0.28,104
1314,Wed,2015-10-21,Benfica,Galatasaray,2015,1,2,0,0,Benfica,25,26.6,10,110,15,12,27,15,0,0,1.5,1.2,2.7,1.5,2.7,100,29,0,1.7,15,12,3,2,900,12,1.2,50,38,76.0,5,2,3,2,20.0,53,5.3,0.28,137,Galatasaray,19,29.2,6,66,5,4,9,4,1,1,0.83,0.67,1.5,0.67,1.33,2015,100,17,0,0.83,6,10,-4,1,540,10,1.67,48,38,79.2,1,2,3,0,0.0,27,4.5,0.15,71
1315,Wed,2015-10-21,Manchester Utd,CSKA Moscow,2015,1,1,0,2,Manchester Utd,23,25.6,8,66,6,5,11,5,1,1,1.0,0.83,1.83,0.83,1.67,100,18,0,1.75,14,8,6,1,540,7,1.17,28,21,75.0,4,2,2,2,25.0,33,5.5,0.15,76,CSKA Moscow,19,28.0,10,66,5,3,8,2,3,4,0.83,0.5,1.33,0.33,0.83,2015,100,14,0,1.1,14,16,-2,1,540,9,1.5,39,30,76.9,3,2,5,0,0.0,19,3.17,0.11,57
1316,Tue,2015-11-03,Juventus,M'Gladbach,2015,1,1,0,2,Juventus,20,28.7,8,88,10,7,17,10,0,0,1.2,0.84,2.04,1.2,2.04,100,21,0,1.5,10,9,1,1,750,9,1.08,36,27,75.0,3,3,2,3,37.5,45,5.4,0.22,105,M'Gladbach,21,25.4,6,66,8,8,16,8,0,1,1.33,1.33,2.67,1.33,2.67,2015,100,16,0,0.83,8,12,-4,1,540,12,2.0,32,20,62.5,1,2,3,1,16.7,31,5.17,0.26,76
1317,Tue,2015-11-03,Manchester Utd,CSKA Moscow,2015,1,0,1,1,Manchester Utd,23,25.6,8,66,6,5,11,5,1,1,1.0,0.83,1.83,0.83,1.67,100,18,0,1.75,14,8,6,1,540,7,1.17,28,21,75.0,4,2,2,2,25.0,33,5.5,0.15,76,CSKA Moscow,19,28.0,10,66,5,3,8,2,3,4,0.83,0.5,1.33,0.33,0.83,2015,100,14,0,1.1,14,16,-2,1,540,9,1.5,39,30,76.9,3,2,5,0,0.0,19,3.17,0.11,57
1318,Tue,2015-11-03,Shakhtar,Malm̦,2015,4,0,1,1,Shakhtar,22,27.5,10,66,7,4,11,5,2,2,1.17,0.67,1.83,0.83,1.5,100,17,0,1.1,13,16,-3,2,540,14,2.33,38,24,63.2,3,2,5,1,10.0,26,4.33,0.19,68,Malm̦,19,26.8,12,66,1,1,2,1,0,2,0.17,0.17,0.33,0.17,0.33,2015,100,15,0,1.08,9,26,-17,1,540,21,3.5,54,33,61.1,4,1,7,1,8.3,18,3.0,0.06,69
1319,Tue,2015-11-03,Paris S-G,Real Madrid,2015,0,1,0,0,Paris S-G,21,27.9,10,110,17,15,32,17,0,1,1.7,1.5,3.2,1.7,3.2,100,26,0,2.0,18,6,12,1,900,6,0.6,40,34,85.0,6,2,2,5,50.0,52,5.2,0.33,115,Real Madrid,22,26.7,13,143,27,17,44,25,2,0,2.03,1.27,3.3,1.87,3.15,2015,100,36,0,2.31,28,6,22,2,1200,6,0.45,50,44,88.0,9,3,1,10,76.9,94,7.05,0.27,142
